user_id,age,gender,height_cm,weight_kg,steps,calories_burned,workout_type,workout_duration_minutes,heart_rate,sleep_hours,water_intake_liters,date,activity_level
1914,20.0,Female,174.0,70.0,2535.0,781.0,Strength,97.0,105.0,7.3,1.1,2023-05-01 14:00:00,Low
1827,20.0,Female,156.0,54.0,9281.0,793.0,cardio,99.0,93.0,7.2,1.8,2023-05-01 16:00:00,Medium
1604,35.0,Unknown,157.0,78.0,16365.0,680.0,Unknown,92.0,121.0,5.5,0.9,2023-05-01 17:00:00,High
1472,31.0,Unknown,199.0,52.0,14450.0,624.0,Unknown,66.0,190.0,9.6,2.7,2023-05-01 18:00:00,High
1416,56.0,Female,166.0,99.0,5190.0,191.0,Unknown,33.0,181.0,6.4,2.8,2023-05-01 19:00:00,Medium
1304,52.0,Unknown,154.0,54.0,19038.0,753.0,Unknown,28.0,64.0,3.1,2.8,2023-05-01 20:00:00,High
1735,55.0,Unknown,199.0,101.0,11093.0,410.0,cardio,115.0,169.0,5.4,2.4,2023-05-01 21:00:00,High
1496,37.0,Unknown,156.0,89.0,11871.0,197.0,Yoga,26.0,159.0,3.9,3.1,2023-05-01 22:00:00,High
1290,20.0,Male,182.0,94.0,8452.0,735.0,Cardio,78.0,131.0,5.5,0.6,2023-05-01 23:00:00,Medium
1939,57.0,Male,144.0,108.0,4960.0,595.0,Unknown,70.0,133.0,7.3,3.9,2023-05-01 23:00:00,Low
1101,17.0,Male,155.0,46.0,7834.0,370.0,Strength,13.0,50.0,3.2,1.3,2023-05-02 01:00:00,Medium
1985,24.0,Female,154.0,89.0,11564.0,770.0,Strength,31.0,188.0,6.5,0.9,2023-05-02 02:00:00,High
1266,37.0,Female,181.0,106.0,15742.0,796.0,Yoga,83.0,142.0,7.3,3.8,2023-05-02 03:00:00,High
1866,37.0,Unknown,169.0,58.0,6091.0,492.0,Unknown,94.0,137.0,5.1,3.4,2023-05-02 04:00:00,Medium
1967,37.0,Unknown,173.0,59.0,17902.0,480.2138947368421,Unknown,98.0,133.0,5.2,3.2,2023-05-02 05:00:00,High
1621,37.0,Male,187.0,58.0,4710.0,304.0,Cardio,15.0,94.0,6.3,0.9,2023-05-02 06:00:00,Low
1973,37.0,Unknown,158.0,75.0,18213.0,205.0,cardio,39.0,123.0,4.7,3.3,2023-05-02 07:00:00,High
1841,37.0,Female,147.0,73.0,7627.0,536.0,Yoga,102.0,117.0,3.0,2.6,2023-05-02 08:00:00,Medium
1941,53.0,Female,149.0,53.0,3986.0,187.0,HIIT,64.40168421052631,97.0,5.5,3.9,2023-05-02 10:00:00,Low
1776,48.0,Male,144.0,64.0,11509.0,490.0,Unknown,57.0,146.0,3.9,1.2,2023-05-02 11:00:00,High
1002,33.0,Unknown,191.0,102.0,10814.5,380.0,Yoga,55.0,186.0,3.2,2.3,2023-05-02 12:00:00,High
1084,37.0,Male,187.0,93.0,13665.0,601.0,Yoga,64.40168421052631,139.0,9.0,3.1,2023-05-02 13:00:00,High
1793,37.0,Male,192.0,101.0,17560.0,491.0,Strength,28.0,109.0,6.5,2.0,2023-05-02 14:00:00,High
1815,16.0,Unknown,161.0,52.0,10906.0,406.0,HIIT,101.0,173.0,4.3,0.9,2023-05-02 16:00:00,High
1449,39.0,Female,183.0,63.0,7170.0,583.0,Unknown,68.0,135.0,3.3,2.6,2023-05-02 17:00:00,Medium
1453,19.0,Unknown,162.0,80.0,3623.0,358.0,Cardio,77.0,146.0,8.2,1.5,2023-05-02 18:00:00,Low
1923,19.0,Female,152.0,104.0,16576.0,350.0,cardio,110.0,97.0,3.9,1.0,2023-05-02 19:00:00,High
1628,33.0,Male,169.0,80.0,5365.0,286.0,HIIT,63.0,182.0,3.2,1.7,2023-05-02 20:00:00,Medium
1220,42.0,Female,188.0,55.0,12379.0,789.0,Strength,92.0,76.0,7.1,1.2,2023-05-02 21:00:00,High
1153,58.0,Male,159.0,95.0,5340.0,714.0,Cardio,26.0,50.0,3.1,0.6,2023-05-02 22:00:00,Medium
1664,47.0,Female,167.0,99.0,5755.0,543.0,cardio,59.0,100.0,6.1,1.0,2023-05-02 23:00:00,Medium
1011,48.0,Unknown,183.0,98.0,16963.0,480.2138947368421,Unknown,49.0,250.0,5.0,3.6,2023-05-02 23:00:00,High
1132,43.0,Female,196.0,61.0,10814.5,185.0,Unknown,109.0,148.0,5.2,0.5,2023-05-03 01:00:00,High
1993,57.0,Female,176.0,106.0,16991.0,364.0,Cardio,96.0,149.0,3.0,3.2,2023-05-03 02:00:00,High
1303,56.0,Female,169.0,86.0,19259.0,176.0,Cardio,101.0,152.0,9.8,3.1,2023-05-03 03:00:00,High
1292,51.0,Female,183.0,68.0,10814.5,167.0,Cardio,20.0,96.0,6.6,2.5,2023-05-03 04:00:00,High
1299,31.0,Female,159.0,92.0,11788.0,286.0,HIIT,22.0,86.0,7.7,3.6,2023-05-03 06:00:00,High
1739,49.0,Unknown,199.0,51.0,10045.0,728.0,Unknown,97.0,179.0,8.6,2.2,2023-05-03 07:00:00,High
1782,38.0,Unknown,187.0,58.0,1506.0,480.2138947368421,Unknown,89.0,125.0,7.3,1.1,2023-05-03 08:00:00,Low
1042,57.0,Female,169.0,55.0,9599.0,222.0,HIIT,37.0,196.0,8.3,2.0,2023-05-03 09:00:00,Medium
1943,39.0,Male,183.0,56.0,9715.0,272.0,Strength,103.0,81.0,6.1,1.2,2023-05-03 10:00:00,Medium
1325,33.0,Male,184.0,49.0,15783.0,487.0,cardio,114.0,148.0,8.8,2.2,2023-05-03 12:00:00,High
1813,28.0,Female,188.0,64.0,3397.0,422.0,Strength,72.0,105.0,9.1,1.8,2023-05-03 13:00:00,Low
1497,52.0,Male,156.0,98.0,8912.0,586.0,cardio,112.0,78.0,4.0,2.8,2023-05-03 14:00:00,Medium
1363,58.0,Female,175.0,99.0,2309.0,188.0,Cardio,115.0,158.0,6.8,3.8,2023-05-03 15:00:00,Low
1890,54.0,Female,153.0,102.0,8202.0,575.0,Unknown,70.0,126.0,7.8,1.7,2023-05-03 16:00:00,Medium
1426,57.0,Unknown,158.0,74.0,8700.0,464.0,cardio,100.0,165.0,3.6,1.7,2023-05-03 16:00:00,Medium
1020,32.0,Male,146.0,68.0,5718.0,763.0,cardio,26.0,120.0,6.5,3.1,2023-05-03 18:00:00,Medium
1406,30.0,Unknown,198.0,47.0,6950.0,658.0,Cardio,59.0,131.0,6.6,2.4,2023-05-03 19:00:00,Medium
1618,33.0,Female,142.0,92.0,11233.0,306.0,Strength,35.0,102.0,7.5,2.2390315789473685,2023-05-03 20:00:00,High
1335,38.0,Male,172.0,66.0,15171.0,406.0,cardio,16.0,134.0,4.2,3.3,2023-05-03 21:00:00,High
1814,45.0,Unknown,183.0,58.0,11726.0,784.0,Unknown,108.0,135.0,4.9,3.6,2023-05-03 22:00:00,High
1116,49.0,Male,171.0,92.0,18139.0,605.0,Strength,88.0,125.0,3.8,2.2390315789473685,2023-05-03 23:00:00,High
1123,19.0,Female,186.0,73.0,1145.0,196.0,Strength,64.40168421052631,60.0,4.8,1.1,2023-05-04 00:00:00,Low
1792,22.0,Unknown,181.0,54.0,2858.0,159.0,Unknown,26.0,79.0,8.8,2.3,2023-05-04 02:00:00,Low
1803,33.0,Unknown,141.0,71.0,5722.0,293.0,Unknown,118.0,128.0,6.7,2.0,2023-05-04 03:00:00,Medium
1714,57.0,Male,165.0,72.0,4598.0,580.0,Cardio,99.0,156.0,4.7,1.4,2023-05-04 04:00:00,Low
1050,22.0,Female,143.0,53.0,14583.0,301.0,Cardio,44.0,131.0,6.5,2.2,2023-05-04 05:00:00,High
1782,55.0,Unknown,156.0,77.0,15869.0,636.0,Yoga,93.0,185.0,7.4,2.1,2023-05-04 06:00:00,High
1323,21.0,Unknown,156.0,52.0,18013.0,285.0,Unknown,93.0,69.0,5.9,1.2,2023-05-04 07:00:00,High
1788,37.0,Female,167.0,46.0,16216.0,736.0,Unknown,32.0,61.0,9.9,3.7,2023-05-04 08:00:00,High
1140,16.0,Male,169.0,101.0,12358.0,175.0,Yoga,78.0,116.0,8.5,3.6,2023-05-04 09:00:00,High
1469,19.0,Female,179.0,96.0,4518.0,480.2138947368421,Unknown,18.0,175.0,8.7,3.2,2023-05-04 10:00:00,Low
1786,58.0,Male,162.0,102.0,5352.0,740.0,Cardio,96.0,189.0,3.1,1.9,2023-05-04 11:00:00,Medium
1801,44.0,Female,185.0,47.0,13106.0,164.0,Cardio,27.0,103.0,8.4,1.8,2023-05-04 12:00:00,High
1333,36.0,Male,163.0,52.0,8429.0,581.0,Unknown,102.0,129.0,4.4,3.0,2023-05-04 13:00:00,Medium
1892,41.0,Female,168.0,103.0,10096.0,549.0,Yoga,84.0,173.0,7.1,2.6,2023-05-04 14:00:00,High
1963,29.0,Male,143.0,46.0,6555.0,356.0,Cardio,116.0,123.0,6.1,2.6,2023-05-04 15:00:00,Medium
1372,24.0,Unknown,177.0,106.0,8997.0,750.0,Cardio,57.0,250.0,7.0,0.9,2023-05-04 16:00:00,Medium
1563,27.0,Female,168.0,93.0,11809.0,758.0,HIIT,81.0,191.0,3.9,2.7,2023-05-04 17:00:00,High
1493,57.0,Unknown,158.0,64.0,17491.0,365.0,cardio,100.0,199.0,6.2,3.7,2023-05-04 18:00:00,High
1538,21.0,Male,166.0,73.0,10868.0,651.0,Unknown,75.0,181.0,3.3,0.8,2023-05-04 19:00:00,High
1668,35.0,Female,168.0,61.0,5195.0,608.0,HIIT,32.0,165.0,3.3,2.2390315789473685,2023-05-04 20:00:00,Medium
1155,42.0,Male,175.0,50.0,4821.0,478.0,Unknown,19.0,113.0,9.7,2.9,2023-05-04 22:00:00,Low
1290,53.0,Female,174.0,106.0,18060.0,603.0,HIIT,47.0,177.0,8.4,0.8,2023-05-04 23:00:00,High
1647,23.0,Female,191.0,75.0,12678.0,524.0,HIIT,68.0,67.0,6.3,3.6,2023-05-05 00:00:00,High
1143,16.0,Male,145.0,106.0,6178.0,613.0,Unknown,64.40168421052631,131.0,3.4,0.6,2023-05-05 01:00:00,Medium
1105,39.0,Male,198.0,56.0,11898.0,224.0,Strength,94.0,80.0,3.3,3.5,2023-05-05 02:00:00,High
1419,22.0,Female,162.0,56.0,6566.0,391.0,Yoga,110.0,133.0,4.1,0.6,2023-05-05 03:00:00,Medium
1669,34.0,Female,169.0,107.0,6420.0,480.2138947368421,Unknown,52.0,91.0,9.8,1.0,2023-05-05 04:00:00,Medium
1657,37.0,Male,185.0,60.0,1607.0,408.0,HIIT,21.0,180.0,5.8,3.3,2023-05-05 04:00:00,Low
1001,50.0,Female,183.0,69.0,6674.0,272.0,Strength,62.0,134.0,8.9,3.5,2023-05-05 06:00:00,Medium
1944,45.0,Male,187.0,66.0,3394.0,460.0,HIIT,119.0,59.0,7.9,3.9,2023-05-05 07:00:00,Low
1588,44.0,Male,191.0,62.0,12051.0,260.0,Yoga,23.0,120.0,7.2,0.9,2023-05-05 08:00:00,High
1643,37.0,Male,147.0,89.0,9070.0,405.0,Strength,61.0,126.0,9.6,2.3,2023-05-05 09:00:00,Medium
1089,26.0,Male,194.0,56.0,11039.0,383.0,Unknown,93.0,125.0,4.6,0.8,2023-05-05 10:00:00,High
1344,35.0,Male,169.0,93.0,3021.0,646.0,cardio,81.0,62.0,6.2,1.0,2023-05-05 11:00:00,Low
1349,44.0,Unknown,152.0,77.0,17110.0,189.0,Yoga,100.0,172.0,9.1,1.1,2023-05-05 12:00:00,High
1458,56.0,Female,179.0,107.0,3048.0,271.0,Unknown,110.0,190.0,6.9,0.7,2023-05-05 13:00:00,Low
1262,57.0,Female,196.0,62.0,1893.0,599.0,Unknown,70.0,146.0,4.7,3.6,2023-05-05 14:00:00,Low
1350,49.0,Female,160.0,77.0,14043.0,668.0,Unknown,50.0,144.0,4.5,0.9,2023-05-05 15:00:00,High
1107,16.0,Female,170.0,71.0,12792.0,241.0,Unknown,30.0,100.0,8.3,2.7,2023-05-05 15:00:00,High
1585,46.0,Female,191.0,69.0,14613.0,510.0,Strength,57.0,132.0,3.1,2.7,2023-05-05 17:00:00,High
1038,45.0,Unknown,187.0,78.0,15316.0,272.0,Cardio,65.0,145.0,9.4,1.2,2023-05-05 18:00:00,High
1908,33.0,Female,175.0,104.0,7087.0,486.0,Strength,44.0,139.0,3.1,4.0,2023-05-05 19:00:00,Medium
1158,32.0,Unknown,187.0,98.0,3933.0,757.0,cardio,53.0,175.0,7.4,1.7,2023-05-05 20:00:00,Low
1582,53.0,Female,191.0,49.0,19665.0,662.0,Strength,48.0,62.0,7.2,3.7,2023-05-05 20:00:00,High
1958,29.0,Female,177.0,80.0,9264.0,752.0,Unknown,64.40168421052631,167.0,7.0,3.8,2023-05-05 22:00:00,Medium
1311,38.0,Unknown,169.0,98.0,2380.0,480.2138947368421,HIIT,21.0,124.0,6.3,3.8,2023-05-05 23:00:00,Low
1240,40.0,Male,175.0,80.0,17867.0,582.0,Cardio,107.0,68.0,9.0,3.1,2023-05-06 00:00:00,High
1937,30.0,Male,187.0,83.0,10221.0,156.0,Cardio,17.0,147.0,7.6,1.4,2023-05-06 01:00:00,High
1444,37.0,Male,162.0,48.0,12973.0,269.0,Strength,110.0,160.0,8.5,0.9,2023-05-06 02:00:00,High
1297,18.0,Unknown,194.0,109.0,14164.0,536.0,HIIT,64.40168421052631,157.0,3.8,2.5,2023-05-06 03:00:00,High
1951,34.0,Female,160.0,84.0,7101.0,499.0,HIIT,76.0,126.0,3.3,1.8,2023-05-06 04:00:00,Medium
1035,59.0,Unknown,152.0,81.0,5954.0,790.0,Strength,103.0,142.0,3.2,3.4,2023-05-06 05:00:00,Medium
1083,49.0,Unknown,176.0,75.0,6953.0,247.0,Yoga,102.0,149.0,4.0,3.1,2023-05-06 06:00:00,Medium
1451,50.0,Male,186.0,91.0,7280.0,192.0,cardio,10.0,145.0,7.7,1.5,2023-05-06 07:00:00,Medium
1885,16.0,Male,165.0,71.0,1778.0,332.0,Strength,89.0,133.0,6.5,0.6,2023-05-06 08:00:00,Low
1774,36.0,Female,179.0,95.0,4475.0,714.0,Unknown,51.0,199.0,8.3,1.3,2023-05-06 09:00:00,Low
1821,44.0,Male,146.0,64.0,5723.0,384.0,HIIT,40.0,116.0,4.3,2.5,2023-05-06 10:00:00,Medium
1384,37.0,Female,185.0,57.0,15890.0,595.0,cardio,83.0,185.0,5.6,0.8,2023-05-06 11:00:00,High
1171,52.0,Male,178.0,77.0,7713.0,349.0,Strength,39.0,68.0,9.2,2.8,2023-05-06 12:00:00,Medium
1375,16.0,Male,161.0,77.0,9601.0,662.0,cardio,52.0,80.0,6.5,2.9,2023-05-06 13:00:00,Medium
1684,16.0,Male,178.0,68.0,18443.0,675.0,Yoga,35.0,81.0,9.5,1.1,2023-05-06 14:00:00,High
1361,42.0,Female,162.0,77.0,19693.0,362.0,HIIT,21.0,104.0,8.7,2.6,2023-05-06 15:00:00,High
1558,36.0,Male,197.0,54.0,18984.0,527.0,Yoga,113.0,152.0,7.8,2.6,2023-05-06 16:00:00,High
1890,31.0,Unknown,169.0,109.0,13735.0,695.0,Yoga,68.0,100.0,9.4,2.2,2023-05-06 17:00:00,High
1140,59.0,Unknown,157.0,93.0,19617.0,635.0,HIIT,78.0,171.0,8.0,3.8,2023-05-06 18:00:00,High
1886,55.0,Unknown,181.0,102.0,10489.0,510.0,Unknown,82.0,141.0,9.7,0.9,2023-05-06 19:00:00,High
1917,41.0,Male,157.0,46.0,14974.0,317.0,Yoga,20.0,126.0,3.2,1.9,2023-05-06 20:00:00,High
1117,31.0,Male,185.0,75.0,17735.0,743.0,Strength,56.0,92.0,9.5,3.6,2023-05-06 21:00:00,High
1276,43.0,Female,149.0,81.0,10814.5,553.0,Strength,32.0,124.0,6.9,1.9,2023-05-06 22:00:00,High
1725,16.0,Female,178.0,68.0,50000.0,286.0,cardio,90.0,120.0,3.8,2.0,2023-05-06 23:00:00,High
1219,51.0,Male,169.0,88.0,11623.0,382.0,Strength,52.0,121.0,4.5,2.8,2023-05-07 00:00:00,High
1904,25.0,Female,165.0,85.0,16395.0,264.0,Strength,86.0,126.0,9.0,2.8,2023-05-07 01:00:00,High
1520,32.0,Unknown,146.0,86.0,11705.0,642.0,Cardio,96.0,127.0,9.9,2.1,2023-05-07 03:00:00,High
1782,38.0,Unknown,144.0,84.0,4166.0,438.0,HIIT,48.0,73.0,3.8,1.7,2023-05-07 04:00:00,Low
1009,22.0,Male,169.0,92.0,10814.5,198.0,Strength,82.0,79.0,5.9,2.7,2023-05-07 05:00:00,High
1983,59.0,Female,185.0,48.0,9747.0,601.0,cardio,64.40168421052631,101.0,5.3,2.4,2023-05-07 06:00:00,Medium
1377,22.0,Female,169.0,104.0,1299.0,665.0,Yoga,64.0,126.0,6.6,2.8,2023-05-07 07:00:00,Low
1632,59.0,Female,152.0,83.0,14551.0,421.0,Yoga,27.0,128.0,7.4,2.8,2023-05-07 08:00:00,High
1636,30.0,Male,164.0,49.0,10814.5,580.0,Unknown,103.0,166.0,7.6,1.4,2023-05-07 09:00:00,High
1681,49.0,Female,179.0,50.0,13201.0,175.0,Strength,51.0,80.0,3.0,1.4,2023-05-07 10:00:00,High
1583,19.0,Female,147.0,58.0,10214.0,219.0,HIIT,117.0,125.0,3.6,1.8,2023-05-07 11:00:00,High
1151,29.0,Male,149.0,56.0,18574.0,442.0,cardio,35.0,79.0,3.2,2.2390315789473685,2023-05-07 12:00:00,High
1719,29.0,Female,171.0,106.0,10814.5,555.0,Unknown,27.0,162.0,9.1,2.9,2023-05-07 13:00:00,High
1048,31.0,Female,156.0,71.0,11228.0,383.0,Unknown,94.0,187.0,5.2,2.6,2023-05-07 14:00:00,High
1153,22.0,Male,177.0,98.0,10218.0,380.0,cardio,114.0,183.0,5.6,1.3,2023-05-07 15:00:00,High
1858,47.0,Unknown,154.0,56.0,19802.0,412.0,cardio,50.0,69.0,6.2,3.6,2023-05-07 16:00:00,High
1292,34.0,Male,154.0,52.0,15613.0,735.0,cardio,51.0,69.0,8.9,2.1,2023-05-07 17:00:00,High
1579,17.0,Unknown,196.0,60.0,19947.0,270.0,Unknown,42.0,61.0,3.1,0.9,2023-05-07 18:00:00,High
1049,25.0,Male,187.0,96.0,15093.0,612.0,HIIT,52.0,134.0,6.5,1.2,2023-05-07 19:00:00,High
1663,32.0,Female,179.0,70.0,17653.0,667.0,cardio,23.0,98.0,7.8,2.4,2023-05-07 20:00:00,High
1530,37.0,Male,190.0,52.0,7619.0,173.0,HIIT,64.0,59.0,9.7,1.7,2023-05-07 21:00:00,Medium
1611,27.0,Unknown,159.0,89.0,10119.0,526.0,HIIT,67.0,54.0,7.5,2.2390315789473685,2023-05-07 22:00:00,High
1059,21.0,Male,154.0,63.0,5555.0,649.0,HIIT,19.0,113.0,4.8,2.2,2023-05-07 22:00:00,Medium
1166,37.0,Unknown,174.0,61.0,14327.0,586.0,Unknown,37.0,185.0,6.6,3.7,2023-05-08 00:00:00,High
1201,47.0,Female,145.0,109.0,2042.0,794.0,Cardio,23.0,66.0,9.8,0.9,2023-05-08 01:00:00,Low
1856,37.0,Female,169.0,73.0,6444.0,648.0,Unknown,92.0,116.0,6.7,2.8,2023-05-08 02:00:00,Medium
1145,35.0,Female,196.0,58.0,5188.0,323.0,Strength,35.0,70.0,5.6,3.6,2023-05-08 03:00:00,Medium
1914,16.0,Female,147.0,61.0,14060.0,749.0,Yoga,64.40168421052631,65.0,5.7,1.5,2023-05-08 04:00:00,High
1675,21.0,Male,170.0,57.0,11233.0,658.0,Cardio,26.0,76.0,9.8,1.0,2023-05-08 05:00:00,High
1969,34.0,Female,187.0,107.0,4088.0,459.0,Unknown,43.0,164.0,8.0,2.1,2023-05-08 06:00:00,Low
1992,33.0,Female,186.0,77.0,2646.0,219.0,Yoga,23.0,55.0,7.8,3.9,2023-05-08 07:00:00,Low
1438,21.0,Male,169.0,73.0,14127.0,354.0,Unknown,35.0,91.0,4.6,2.7,2023-05-08 08:00:00,High
1241,48.0,Female,169.0,81.0,1487.0,490.0,HIIT,43.0,193.0,6.9,2.8,2023-05-08 09:00:00,Low
1580,38.0,Unknown,197.0,90.0,16453.0,181.0,HIIT,92.0,52.0,5.5,2.9,2023-05-08 10:00:00,High
1686,38.0,Unknown,191.0,68.0,2747.0,192.0,cardio,33.0,89.0,4.7,0.6,2023-05-08 11:00:00,Low
1560,41.0,Female,154.0,58.0,17911.0,267.0,HIIT,104.0,69.0,9.3,2.1,2023-05-08 12:00:00,High
1482,28.0,Unknown,157.0,49.0,18551.0,480.2138947368421,Yoga,113.0,250.0,5.7,0.8,2023-05-08 13:00:00,High
1107,22.0,Male,152.0,97.0,17278.0,471.0,Unknown,79.0,108.0,5.0,1.6,2023-05-08 14:00:00,High
1225,30.0,Male,163.0,74.0,12931.0,776.0,Strength,29.0,188.0,9.5,3.4,2023-05-08 15:00:00,High
1672,37.0,Male,179.0,104.0,1483.0,486.0,Unknown,48.0,142.0,4.4,2.8,2023-05-08 16:00:00,Low
1630,42.0,Male,153.0,72.0,1451.0,681.0,HIIT,54.0,101.0,8.2,4.0,2023-05-08 17:00:00,Low
1660,41.0,Unknown,167.0,70.0,5069.0,740.0,Unknown,43.0,180.0,7.6,1.1,2023-05-08 18:00:00,Medium
1976,48.0,Male,150.0,62.0,14386.0,530.0,Cardio,31.0,70.0,9.4,1.9,2023-05-08 19:00:00,High
1661,30.0,Female,145.0,77.0,8207.0,660.0,Unknown,80.0,60.0,8.8,3.3,2023-05-08 20:00:00,Medium
1431,51.0,Male,195.0,52.0,5397.0,269.0,Yoga,42.0,99.0,7.9,1.3,2023-05-08 21:00:00,Medium
1804,42.0,Female,164.0,62.0,6671.0,175.0,Cardio,15.0,126.0,5.2,1.0,2023-05-08 22:00:00,Medium
1654,20.0,Unknown,140.0,102.0,10814.5,683.0,cardio,25.0,94.0,6.5,2.0,2023-05-08 23:00:00,High
1418,17.0,Female,169.0,76.0,10190.0,213.0,cardio,64.40168421052631,78.0,9.6,1.8,2023-05-09 00:00:00,High
1987,48.0,Female,141.0,93.0,10814.5,609.0,Unknown,118.0,111.0,3.2,3.9,2023-05-09 01:00:00,High
1454,31.0,Female,171.0,92.0,19449.0,463.0,Strength,32.0,64.0,6.5,2.1,2023-05-09 02:00:00,High
1159,38.0,Male,152.0,109.0,9589.0,739.0,Yoga,27.0,68.0,4.8,3.5,2023-05-09 03:00:00,Medium
1522,53.0,Female,172.0,77.0,10814.5,365.0,Strength,23.0,192.0,4.3,3.6,2023-05-09 04:00:00,High
1649,31.0,Female,171.0,94.0,7332.0,605.0,Cardio,59.0,84.0,4.6,1.1,2023-05-09 05:00:00,Medium
1968,29.0,Male,195.0,48.0,16979.0,689.0,Strength,64.40168421052631,190.0,3.4,3.0,2023-05-09 06:00:00,High
1589,44.0,Male,163.0,80.0,8913.0,728.0,Cardio,45.0,126.0,9.9,1.5,2023-05-09 07:00:00,Medium
1076,37.0,Male,166.0,72.0,10995.0,622.0,Strength,24.0,116.0,9.1,0.8,2023-05-09 08:00:00,High
1508,50.0,Unknown,143.0,47.0,2946.0,508.0,cardio,14.0,144.0,6.6,3.6,2023-05-09 09:00:00,Low
1440,30.0,Female,163.0,50.0,4415.0,275.0,Yoga,62.0,104.0,8.0,1.5,2023-05-09 10:00:00,Low
1253,18.0,Female,162.0,89.0,2394.0,236.0,Strength,119.0,84.0,6.9,1.7,2023-05-09 11:00:00,Low
1920,38.0,Male,168.0,67.0,10814.5,492.0,Unknown,57.0,65.0,8.7,1.6,2023-05-09 12:00:00,High
1769,44.0,Male,173.0,51.0,3421.0,544.0,Cardio,88.0,178.0,8.9,1.2,2023-05-09 13:00:00,Low
1319,37.0,Unknown,160.0,105.0,8345.0,633.0,Unknown,20.0,63.0,4.6,2.0,2023-05-09 14:00:00,Medium
1802,48.0,Male,169.0,109.0,10814.5,605.0,Yoga,11.0,111.0,6.2,2.0,2023-05-09 14:00:00,High
1262,56.0,Female,165.0,50.0,11980.0,625.0,Unknown,96.0,184.0,7.4,1.9,2023-05-09 16:00:00,High
1596,56.0,Female,159.0,68.0,2844.0,359.0,cardio,33.0,126.0,9.8,3.7,2023-05-09 17:00:00,Low
1834,22.0,Female,142.0,89.0,10081.0,725.0,HIIT,77.0,199.0,9.3,0.6,2023-05-09 19:00:00,High
1553,18.0,Unknown,188.0,95.0,19887.0,456.0,Yoga,64.40168421052631,142.0,8.9,1.1,2023-05-09 20:00:00,High
1636,46.0,Female,197.0,107.0,10814.5,171.0,cardio,68.0,138.0,9.3,2.6,2023-05-09 22:00:00,High
1166,33.0,Male,179.0,73.0,5344.0,209.0,Strength,76.0,51.0,5.6,3.8,2023-05-09 23:00:00,Medium
1936,58.0,Female,183.0,69.0,12833.0,535.0,Strength,41.0,145.0,5.7,2.9,2023-05-10 00:00:00,High
1752,22.0,Unknown,169.0,54.0,2259.0,205.0,Unknown,45.0,85.0,8.5,2.2390315789473685,2023-05-10 01:00:00,Low
1458,56.0,Male,162.0,79.0,19604.0,317.0,Unknown,30.0,145.0,3.9,0.9,2023-05-10 02:00:00,High
1998,16.0,Female,169.0,99.0,14859.0,561.0,Strength,79.0,197.0,5.1,2.3,2023-05-10 03:00:00,High
1279,29.0,Female,198.0,69.0,12030.0,340.0,HIIT,75.0,86.0,7.3,2.8,2023-05-10 04:00:00,High
1699,47.0,Male,140.0,89.0,3447.0,631.0,Yoga,18.0,151.0,5.9,1.1,2023-05-10 05:00:00,Low
1301,21.0,Male,172.0,56.0,4129.0,716.0,Unknown,85.0,126.0,9.6,2.6,2023-05-10 06:00:00,Low
1530,54.0,Female,154.0,48.0,19282.0,565.0,Cardio,53.0,119.0,9.7,3.5,2023-05-10 07:00:00,High
1579,25.0,Male,156.0,61.0,8697.0,489.0,HIIT,68.0,199.0,6.5,3.0,2023-05-10 08:00:00,Medium
1217,22.0,Female,173.0,109.0,4949.0,408.0,Unknown,33.0,156.0,6.8,2.8,2023-05-10 08:00:00,Low
1101,41.0,Male,156.0,97.0,11659.0,499.0,HIIT,72.0,64.0,8.1,3.3,2023-05-10 10:00:00,High
1553,49.0,Female,191.0,101.0,9010.0,750.0,Yoga,87.0,147.0,6.2,0.9,2023-05-10 11:00:00,Medium
1287,45.0,Female,197.0,72.0,17400.0,586.0,HIIT,50.0,126.0,4.3,1.2,2023-05-10 12:00:00,High
1166,51.0,Male,180.0,60.0,8959.0,371.0,Unknown,85.0,157.0,8.2,0.6,2023-05-10 13:00:00,Medium
1620,36.0,Female,183.0,65.0,7241.0,562.0,cardio,100.0,157.0,8.2,1.0,2023-05-10 14:00:00,Medium
1035,32.0,Female,143.0,86.0,15787.0,499.0,Strength,83.0,118.0,4.7,3.7,2023-05-10 15:00:00,High
1743,48.0,Unknown,152.0,98.0,8906.0,631.0,Strength,116.0,101.0,8.8,1.3,2023-05-10 16:00:00,Medium
1740,25.0,Female,143.0,76.0,14185.0,480.2138947368421,Yoga,11.0,51.0,7.3,2.8,2023-05-10 17:00:00,High
1352,37.0,Unknown,146.0,82.0,14303.0,208.0,Yoga,104.0,94.0,4.7,2.9,2023-05-10 18:00:00,High
1675,27.0,Unknown,185.0,82.0,2266.0,301.0,Unknown,37.0,160.0,7.6,2.8,2023-05-10 19:00:00,Low
1898,37.0,Female,198.0,98.0,1478.0,689.0,HIIT,25.0,126.0,4.6,2.2390315789473685,2023-05-10 20:00:00,Low
1072,56.0,Female,148.0,104.0,4977.0,374.0,Unknown,68.0,171.0,4.9,2.2,2023-05-10 21:00:00,Low
1647,47.0,Male,162.0,91.0,7068.0,467.0,Unknown,10.0,114.0,8.9,2.0,2023-05-10 22:00:00,Medium
1352,30.0,Male,172.0,56.0,12736.0,712.0,Yoga,95.0,165.0,9.5,3.7,2023-05-10 23:00:00,High
